campaña,id_finca,id_zona,id_estacion,altitud,variedad,modo,tipo,color,superficie,produccion
21,43256,266,18,655.0,87,2,0,0,1.61,9880.0
21,4032,266,18,655.0,87,1,0,0,0.9378,2289.35
21,45514,266,18,655.0,87,1,0,0,0.84,2050.65
21,93168,266,18,655.0,59,1,0,1,1.23,3744.0
21,67743,266,18,655.0,59,1,0,1,0.904,2808.0
21,55823,266,18,655.0,59,1,0,1,0.8921,2808.0
21,38025,266,18,655.0,59,1,0,1,3.94,19770.0
21,11536,803,5,635.0,32,2,0,1,1.26,5160.0
21,75171,803,5,635.0,17,2,0,1,1.73,10633.392
21,94808,803,5,635.0,87,2,0,0,0.1,415.0
21,98140,803,5,635.0,87,2,0,0,0.3,1245.0
21,98140,803,5,635.0,26,2,0,1,3.56,25950.0
21,98140,803,5,635.0,59,2,0,1,4.59,29140.0
21,78281,803,5,635.0,94,2,0,0,3.82,33290.0
21,74427,803,5,635.0,17,2,0,1,1.57,9596.16
21,21807,803,5,635.0,59,1,0,1,1.0247,4100.0
21,10091,803,5,635.0,87,1,0,0,0.5375,4470.593
21,85548,803,5,635.0,32,2,0,1,2.64,13960.0
21,85548,803,5,635.0,40,2,0,1,1.03,5380.0
21,85548,803,5,635.0,26,2,0,1,3.6318,24148.52
21,71300,803,5,635.0,68,1,0,0,1.9039,10400.0
21,71300,803,5,635.0,84,1,0,0,1.9039,10620.0
21,71300,803,5,635.0,26,2,0,1,2.12,14901.48
21,88691,803,5,635.0,17,2,0,1,2.453,15050.448
21,25627,803,5,635.0,26,2,0,1,0.6838,10570.0
21,14735,284,5,650.0,26,2,0,1,1.3853,5109.5
21,2083,284,5,650.0,59,1,0,1,8.74,6900.276
21,2083,284,5,650.0,15,2,0,1,3.1748,6060.0
21,2083,284,5,650.0,26,2,0,1,6.9498,13340.5336
21,2083,284,5,650.0,52,2,0,1,1.3394,6140.0
21,38481,284,5,650.0,59,1,0,1,2.3103,1101.74
21,38481,284,5,650.0,81,1,0,1,1.1017,1900.0
21,84689,284,5,650.0,87,1,0,0,1.7722,4890.0
21,84689,284,5,650.0,59,1,0,1,1.65,4180.0
21,34190,284,5,650.0,68,1,0,0,3.7789,14367.294
21,18158,284,5,650.0,81,1,0,1,1.85,8260.0
21,18158,284,5,650.0,81,2,0,1,1.85,9010.0
21,71833,284,5,650.0,94,2,0,0,1.0259,2100.0
21,93435,284,5,650.0,17,1,0,1,2.13,9364.187
21,93435,284,5,650.0,26,2,0,1,0.94,4480.0
21,81034,284,5,650.0,17,1,0,1,3.07,7250.0
21,11587,284,5,650.0,59,1,0,1,3.0067,970.0
21,11587,284,5,650.0,9,2,0,0,7.9236,11640.0
21,28362,284,5,650.0,9,2,0,0,0.7653,4170.0
21,66472,284,5,650.0,17,1,0,1,0.4659,2045.813
21,91040,284,5,650.0,59,1,0,1,2.16,3090.0
21,40675,284,5,650.0,59,1,0,1,0.94,448.26
21,71260,284,5,650.0,26,2,0,1,1.1584,4180.5
21,44150,653,18,635.0,87,1,0,0,0.1,410.0
21,44150,653,18,635.0,59,1,0,1,1.45,22340.0
21,44150,653,18,635.0,81,1,0,1,0.8948,7830.0
21,44150,653,18,635.0,32,2,0,1,1.04,7900.0
21,44150,653,18,635.0,9,2,0,0,4.314,25948.542
21,79247,653,18,635.0,32,2,0,1,3.4172,30230.0
21,79247,653,18,635.0,59,2,0,1,1.4779,16450.0
21,8954,653,18,635.0,32,2,0,1,0.76,4381.832
21,73831,653,18,635.0,32,2,0,1,0.4,1751.992
21,29262,653,18,635.0,23,2,0,1,1.4774,11121.936
21,29262,653,18,635.0,59,2,0,1,5.55,32112.0
21,37371,653,18,635.0,32,2,0,1,1.1643,5989.368
21,89417,653,18,635.0,32,2,0,1,1.3,10593.44
21,89417,653,18,635.0,23,2,0,1,2.9756,22398.064
21,89417,653,18,635.0,59,2,0,1,3.96,48168.0
21,11220,653,18,635.0,17,1,0,1,2.37,3950.0
21,11220,653,18,635.0,15,2,0,1,1.81,10360.0
21,11220,653,18,635.0,87,2,0,0,2.02,20440.0
21,30139,653,18,635.0,32,2,0,1,1.96,14323.368
21,50909,653,18,635.0,9,2,0,0,2.5636,11511.458
21,19179,653,18,635.0,15,2,0,1,1.956,17390.0
21,70754,669,18,652.5,59,2,0,1,2.8132,12990.274
21,20041,669,18,652.5,40,2,0,1,2.919,33644.566
21,20041,669,18,652.5,59,2,0,1,9.8532,44539.726
21,20041,669,18,652.5,65,2,0,1,3.657,29220.0
21,5760,669,18,652.5,40,2,0,1,1.1759,10655.434
21,80942,513,18,622.5,17,2,0,1,3.9164,18834.975
21,38512,513,18,622.5,17,2,0,1,4.99,24815.025
21,84051,513,18,622.5,15,2,0,1,4.1,21440.0
21,84051,513,18,622.5,23,2,0,1,3.8,36490.0
21,84051,513,18,622.5,59,2,0,1,3.0,12205.9
21,6950,513,18,622.5,59,2,0,1,0.0304,230.3
21,2360,513,18,622.5,59,2,0,1,6.2374,23654.886
21,52160,513,18,622.5,94,2,0,0,4.25,13100.0
21,5062,513,18,622.5,9,2,0,0,0.0267,71.0
21,5062,513,18,622.5,59,2,0,1,0.0531,192.014
21,50486,513,18,622.5,59,2,0,1,2.4,10593.8
21,10376,513,18,622.5,9,2,0,0,9.8,28329.0
21,10376,513,18,622.5,59,2,0,1,10.31,38093.1
21,48890,353,7,595.0,48,2,0,0,4.9765,7640.0
21,93417,353,7,595.0,59,2,0,1,1.4687,10030.0
21,13871,353,7,595.0,32,1,0,1,1.0534,61.12
21,13871,353,7,595.0,68,1,0,0,0.7219,9590.0
21,13871,353,7,595.0,17,1,0,1,1.4984,3740.0
21,13871,353,7,595.0,59,1,0,1,1.41,3850.0
21,13871,353,7,595.0,32,2,0,1,1.0534,10038.96
21,41607,616,7,635.0,59,1,0,1,1.6562,3710.0
21,41607,616,7,635.0,81,1,0,1,0.46,1187.94
21,89430,616,7,635.0,15,2,0,1,0.7852,2770.0
21,12574,616,7,635.0,32,2,0,1,1.6587,10660.0
21,36918,616,7,635.0,17,1,0,1,2.0733,6100.0
21,32795,616,7,635.0,32,2,0,1,5.12,47570.0
21,32795,616,7,635.0,26,2,0,1,2.6343,14930.0
21,32795,616,7,635.0,59,2,0,1,3.84,31890.0
21,67512,616,7,635.0,9,2,0,0,0.82,3277.408
21,85515,616,7,635.0,15,2,0,1,1.8689,11140.0
21,30771,616,7,635.0,9,2,0,0,2.68,10752.592
21,9474,616,7,635.0,68,1,0,0,0.146,260.0
21,62977,616,7,635.0,87,2,0,0,0.3939,6430.0
21,62977,616,7,635.0,26,2,0,1,1.8474,10540.0
21,62977,616,7,635.0,52,2,0,1,4.8447,21530.0
21,85840,616,7,635.0,81,1,0,1,1.4,8303.82
21,85840,616,7,635.0,87,2,0,0,1.9264,25720.0
21,58378,616,7,635.0,81,1,0,1,0.7262,5976.18
21,78565,616,7,635.0,8,2,0,0,1.057,1784.328
21,51031,616,7,635.0,8,2,0,0,2.09,3535.672
21,26725,616,7,635.0,87,1,0,0,0.66,1890.0
21,26725,616,7,635.0,68,1,0,0,0.15,1150.0
21,27922,616,7,635.0,81,1,0,1,1.0517,2712.06
21,82023,737,7,630.0,43,2,0,0,6.4663,25380.0
21,79653,737,7,630.0,59,1,0,1,3.1556,15450.0
21,70407,737,7,630.0,87,1,0,0,1.01,3290.0
21,70407,737,7,630.0,17,1,0,1,0.9209,6160.0
21,35052,737,7,630.0,87,2,0,0,1.3029,12915.516
21,2486,737,7,630.0,68,1,0,0,1.3553,10560.0
21,24195,737,7,630.0,87,1,0,0,0.675,4230.0
21,24195,737,7,630.0,87,2,0,0,0.6807,7480.0
21,69387,737,7,630.0,87,1,0,0,0.5469,4510.0
21,5844,737,7,630.0,26,1,0,1,1.81,182.16
21,5844,737,7,630.0,26,2,0,1,1.81,9963.6
21,40447,737,7,630.0,26,1,0,1,1.4783,147.84
21,40447,737,7,630.0,26,2,0,1,1.4783,8086.4
21,68850,737,7,630.0,59,1,0,1,2.08,14730.0
21,67739,737,7,630.0,9,2,0,0,5.0129,18230.0
21,65256,737,7,630.0,87,2,0,0,0.8094,8174.484
21,30423,715,15,615.0,17,1,0,1,0.9478,4520.0
21,85203,715,15,615.0,59,2,0,1,0.8159,2517.949
21,32681,715,15,615.0,68,1,0,0,0.5732,4326.0
21,5142,715,15,615.0,17,2,0,1,0.3247,1693.5723
21,5142,715,15,615.0,52,2,0,1,0.7606,4162.9851
21,5142,715,15,615.0,59,2,0,1,0.5946,1835.219
21,95018,715,15,615.0,59,2,0,1,0.4685,1445.961
21,77614,715,15,615.0,59,2,0,1,0.4619,1425.581
21,44837,715,15,615.0,68,1,0,0,0.4,2884.0
21,98118,715,15,615.0,17,2,0,1,0.83,3976.4277
21,98118,715,15,615.0,52,2,0,1,2.18,11947.0149
21,98118,715,15,615.0,59,2,0,1,0.88,2965.29
21,22768,715,15,615.0,59,1,0,1,0.8675,2230.0
21,64722,715,15,615.0,81,1,0,1,0.63,3720.0
21,14424,510,15,600.0,94,2,0,0,0.2933,382.208
21,86767,510,15,600.0,94,2,0,0,0.6348,5782.235
21,32896,510,15,600.0,94,2,0,0,1.5161,8727.765
21,35819,510,15,600.0,52,2,0,1,0.4725,1962.9
21,86749,510,15,600.0,52,2,0,1,1.55,5890.05
21,4926,510,15,600.0,32,2,0,1,1.18,5600.0
21,52182,510,15,600.0,17,1,0,1,1.1038,1890.0
21,16864,510,15,600.0,32,2,0,1,13.5944,77348.088
21,40352,510,15,600.0,32,2,0,1,0.35,1590.0
21,50864,510,15,600.0,17,1,0,1,0.992,2040.0
21,76459,510,15,600.0,17,1,0,1,0.9737,8122.98
21,76459,510,15,600.0,15,2,0,1,2.3918,15220.0
21,76459,510,15,600.0,26,2,0,1,7.5446,69200.0
21,76459,510,15,600.0,52,2,0,1,8.5245,70489.011
21,20082,510,15,600.0,15,2,0,1,1.47,5197.6
21,95311,510,15,600.0,15,2,0,1,0.79,2802.4
21,88040,510,15,600.0,92,1,0,0,0.5,3550.0
21,88040,510,15,600.0,17,1,0,1,3.2779,10070.0
21,58478,510,15,600.0,17,2,0,1,0.1844,1408.364
21,22294,510,15,600.0,17,1,0,1,0.4757,2330.0
21,46205,510,15,600.0,17,1,0,1,0.7293,410.0
21,52441,510,15,600.0,17,2,0,1,0.271,586.0098
21,41398,510,15,600.0,17,2,0,1,0.9908,2476.4618
21,40204,510,15,600.0,17,2,0,1,0.2543,545.76
21,64329,510,15,600.0,59,2,0,1,0.8939,9470.0
21,30946,510,15,600.0,17,2,0,1,1.0177,2117.852
21,45347,510,15,600.0,17,2,0,1,0.2243,445.704
21,47850,510,15,600.0,94,2,0,0,0.31,450.56
21,34922,510,15,600.0,9,2,0,0,1.3416,8170.0
21,95678,144,15,620.0,17,1,0,1,9.52,65057.02
21,95678,144,15,620.0,59,1,0,1,26.85,55520.0
21,95678,144,15,620.0,52,2,0,1,4.02,47800.989
21,95678,144,15,620.0,94,2,0,0,9.7353,58220.0
21,59544,144,15,620.0,59,2,0,1,2.52,11471.43
21,85984,144,15,620.0,32,2,0,1,4.37,24171.912
21,85984,144,15,620.0,59,2,0,1,8.28,32086.14
21,28847,412,15,605.0,52,2,0,1,0.7292,3730.0
21,18372,412,15,605.0,32,2,0,1,0.706,10380.0
21,33428,412,15,605.0,59,2,0,1,2.94,14540.736
21,18103,412,15,605.0,59,2,0,1,2.2225,2520.0
21,85414,412,15,605.0,59,2,0,1,2.55,13912.536
21,1190,412,15,605.0,59,2,0,1,2.4615,11332.728
21,70101,412,15,605.0,59,2,0,1,0.4804,2094.0
21,70039,412,15,605.0,59,2,0,1,7.72,32526.372
21,48849,412,15,605.0,59,2,0,1,2.03,8576.058
21,65920,412,15,605.0,81,1,0,1,0.17,2017.574
21,55611,412,15,605.0,81,1,0,1,0.63,7472.426
21,81554,412,15,605.0,32,2,0,1,0.3995,2746.045
21,5462,412,15,605.0,81,1,0,1,0.4257,1413.672
21,28477,412,15,605.0,32,2,0,1,1.4255,3846.005
21,52008,412,15,605.0,8,2,0,0,7.1078,58750.176
21,97942,412,15,605.0,68,1,0,0,2.58,2100.0
21,97942,412,15,605.0,81,1,0,1,0.1954,573.648
21,92556,412,15,605.0,15,2,0,1,1.689,10630.44
21,92556,412,15,605.0,32,2,0,1,1.2623,6257.95
21,25816,412,15,605.0,81,1,0,1,1.36,4566.328
21,5377,449,3,625.0,40,2,0,1,1.6499,3660.657
21,95372,449,15,625.0,52,1,0,1,1.1195,5320.0
21,2584,449,15,625.0,52,1,0,1,0.9767,4539.34
21,30628,449,15,625.0,81,1,0,1,3.17,5716.352
21,80600,449,15,625.0,52,1,0,1,0.9215,1890.0
21,78229,449,15,625.0,68,1,0,0,1.1758,7640.0
21,70721,449,15,625.0,15,2,0,1,2.5909,16909.56
21,3016,449,15,625.0,17,1,0,1,0.6886,2370.0
21,27150,449,15,625.0,59,1,0,1,0.7717,3245.0
21,97695,449,15,625.0,52,1,0,1,0.4164,1953.64
21,71726,449,15,625.0,59,1,0,1,0.6703,3245.0
21,51766,449,15,625.0,52,1,0,1,0.5,2347.02
21,20780,449,15,625.0,59,1,0,1,0.8091,2516.0
21,17321,449,15,625.0,9,1,0,0,0.6409,2520.0
21,17321,449,15,625.0,59,1,0,1,0.162,444.0
21,53891,449,3,625.0,32,2,0,1,1.1619,1898.512
21,87539,449,12,625.0,59,2,0,1,0.322,1874.291
21,9006,449,12,625.0,59,2,0,1,1.43,3995.709
21,75075,449,12,625.0,17,2,0,1,0.4798,2330.0
21,2913,449,3,625.0,52,2,0,1,2.11,14520.0
21,49345,449,3,625.0,40,2,0,1,1.83,2145.864
21,49345,449,3,625.0,59,2,0,1,0.62,192.01
21,92853,254,3,665.0,17,1,0,1,0.5109,547.2
21,23974,254,12,665.0,59,1,0,1,0.5851,3450.0
21,17434,254,3,665.0,17,1,0,1,0.2711,319.2
21,59388,71,3,750.0,8,2,0,0,2.3639,14650.0
21,83458,292,3,633.4100418410042,10,2,0,1,1.8125,16890.0
21,83458,292,3,633.4100418410042,26,2,0,1,1.0167,12125.46
21,9086,292,12,474.227294921875,26,2,0,1,0.78,9354.54
21,9086,292,12,474.227294921875,52,2,0,1,0.78,6110.0
21,10547,337,12,480.0,15,2,0,1,1.4118,5360.0
21,20253,337,12,480.0,59,2,0,1,0.4484,1674.435
21,32437,337,12,480.0,59,2,0,1,0.7072,2635.565
21,49034,759,12,480.0,59,1,0,1,1.1009,1557.703
21,3032,759,12,480.0,59,1,0,1,0.2199,264.024
21,24951,759,12,480.0,17,1,0,1,0.9481,2464.0
21,26390,759,12,480.0,17,1,0,1,0.5,1056.0
21,72315,759,12,480.0,59,1,0,1,0.0965,108.273
21,75402,759,12,480.0,59,1,0,1,0.5829,1423.088
21,33084,759,12,480.0,59,1,0,1,0.3748,485.344
21,47298,885,12,600.0,59,1,0,1,0.17,245.92
21,77069,885,12,600.0,59,1,0,1,2.3254,2485.648
21,3931,885,12,600.0,17,1,0,1,1.2231,1580.0
21,21119,885,3,600.0,59,1,0,1,0.2074,128.86
21,55370,885,3,600.0,17,1,0,1,0.843,1629.6
21,35888,885,3,600.0,59,1,0,1,1.0572,665.04
21,27166,885,3,600.0,59,1,0,1,0.0817,0.85
21,5638,885,3,600.0,59,1,0,1,0.7415,453.9
21,1777,885,3,600.0,59,1,0,1,0.3296,190.06
21,30936,885,3,600.0,59,1,0,1,0.4142,261.29
21,17422,885,3,600.0,17,1,0,1,0.2956,273.6
21,47258,86,12,482.5,40,2,0,1,2.8889,9137.52
21,59598,86,12,482.5,32,1,0,1,0.079,390.0
21,29831,86,12,482.5,59,1,0,1,0.472,471.7
21,71533,86,12,482.5,59,2,0,1,1.2264,7110.0
21,35284,86,12,482.5,59,1,0,1,0.8183,1950.0
21,18094,86,12,482.5,59,2,0,1,0.1364,370.148
21,75428,86,12,482.5,59,2,0,1,0.3355,1109.852
21,97845,86,12,482.5,59,1,0,1,0.3644,418.3
21,9594,86,15,482.5,59,1,0,1,0.1325,819.0
21,17034,86,12,482.5,59,1,0,1,0.83,5481.0
21,74722,86,12,482.5,59,1,0,1,0.6768,3380.0
21,77616,86,12,482.5,17,1,0,1,0.6166,1320.0
21,16282,86,12,482.5,59,2,0,1,0.7494,2343.693
21,24392,86,12,482.5,40,2,0,1,0.6393,3951.6
21,23630,86,12,482.5,17,1,0,1,1.5357,4496.94
21,21215,86,12,482.5,17,1,0,1,0.2345,663.06
21,74004,86,12,482.5,52,2,0,1,0.3834,5280.0
21,87207,86,12,482.5,59,2,0,1,0.33,1066.307
21,22639,86,12,482.5,40,2,0,1,0.2811,1710.88
21,35719,86,12,482.5,40,2,0,1,0.8782,8470.0
21,23812,86,12,482.5,59,2,0,1,0.3129,2118.48
21,22976,757,12,470.0,32,2,0,1,1.8964,8070.0578
21,54397,757,12,470.0,87,1,0,0,0.1,584.775
21,2874,757,12,470.0,87,1,0,0,0.12,701.73
21,15443,757,12,470.0,87,1,0,0,0.37,2163.495
21,81717,757,12,470.0,17,1,0,1,0.2624,1070.0
21,8982,757,12,470.0,17,2,0,1,0.6629,2950.0
21,54823,757,12,470.0,59,1,0,1,0.85,490.0
21,17068,757,12,470.0,68,1,0,0,0.3,2320.0
21,75464,757,12,470.0,81,1,0,1,1.2166,4160.0
21,12970,757,12,470.0,17,1,0,1,0.5989,4140.0
21,26831,757,12,470.0,40,2,0,1,0.1712,743.145
21,447,757,12,470.0,40,2,0,1,0.4694,2037.34
21,36708,757,12,470.0,40,2,0,1,0.5462,2369.515
21,30409,757,12,470.0,15,2,0,1,0.372,1323.976
21,75037,757,12,470.0,15,2,0,1,0.5665,2016.024
21,3014,462,19,525.0,17,1,0,1,0.4181,110.0
21,97661,462,19,525.0,68,1,0,0,3.52,6640.0
21,4907,468,12,605.0,9,2,0,0,1.95,16530.0
21,25015,468,7,605.0,32,1,0,1,1.5964,82.14
21,25015,468,7,605.0,32,2,0,1,1.5964,13491.495
21,65935,468,7,605.0,9,2,0,0,0.57,1025.467
21,70111,468,7,605.0,9,2,0,0,1.67,3009.698
21,439,468,7,605.0,9,2,0,0,1.08,1901.402
21,57191,468,7,605.0,32,2,0,1,3.7255,30850.0
21,87552,468,7,605.0,9,2,0,0,0.77,1393.433
21,41027,468,7,605.0,32,1,0,1,0.9695,56.74
21,41027,468,7,605.0,32,2,0,1,0.9695,9319.545
21,85952,732,12,590.0,87,2,0,0,0.5336,2987.0
21,35689,732,7,590.0,68,1,0,0,0.5907,2380.428
21,38557,732,7,590.0,59,1,0,1,0.2297,830.0
21,98995,732,7,590.0,68,1,0,0,0.5746,2338.716
21,98995,732,7,590.0,17,1,0,1,0.344,970.0
21,31622,732,7,590.0,59,2,0,1,0.4247,3336.48
21,71788,732,7,590.0,59,2,0,1,0.2962,2100.84
21,86229,732,7,590.0,59,2,0,1,0.1187,844.2
21,47874,732,7,590.0,17,1,0,1,1.1386,2250.0
21,47874,732,7,590.0,59,1,0,1,0.8385,2280.0
21,31890,732,7,590.0,68,1,0,0,1.0427,4760.856
21,62580,732,7,590.0,59,1,0,1,0.56,531.602
21,62580,732,7,590.0,59,2,0,1,0.56,755.078
21,42448,732,7,590.0,9,2,0,0,1.0209,1890.0
21,85407,732,7,590.0,59,1,0,1,0.5971,569.753
21,85407,732,7,590.0,59,2,0,1,0.5971,809.267
21,51311,732,7,590.0,59,1,0,1,0.3799,299.399
21,51311,732,7,590.0,59,2,0,1,0.3799,425.261
21,99108,732,7,590.0,52,2,0,1,1.611,4490.0
21,63510,732,7,590.0,59,1,0,1,0.1373,131.252
21,63510,732,7,590.0,59,2,0,1,0.1373,186.428
21,62521,732,7,590.0,59,1,0,1,0.0398,37.994
21,62521,732,7,590.0,87,2,0,0,0.0243,135.96
21,62521,732,7,590.0,59,2,0,1,0.0398,53.966
21,75832,732,7,590.0,87,2,0,0,0.121,775.59
21,52311,732,7,590.0,87,2,0,0,0.2315,1251.45
21,18642,732,7,590.0,59,1,0,1,1.2036,750.0
21,69901,585,15,575.0,81,2,0,1,0.5058,2170.101
21,95974,585,15,575.0,81,2,0,1,0.3746,1607.418
21,82727,585,7,575.0,17,1,0,1,0.9814,3550.0
21,94553,585,15,575.0,32,2,0,1,3.4,19850.0
21,94553,585,15,575.0,59,2,0,1,3.256,24240.0
21,73443,585,7,575.0,17,2,0,1,0.6416,2420.0
21,59757,585,15,575.0,9,2,0,0,0.417,1320.0
21,56227,585,15,575.0,17,2,0,1,0.6829,4650.0
21,49541,585,7,575.0,68,1,0,0,3.0,14380.0
21,49541,585,7,575.0,87,2,0,0,2.8521,29190.0
21,49541,585,7,575.0,94,2,0,0,1.96,5740.0
21,40129,585,15,575.0,17,1,0,1,0.1727,280.0
21,69608,585,15,575.0,92,1,0,0,0.3969,1060.0
21,95396,585,15,575.0,68,1,0,0,1.45,4810.0
21,18082,585,15,575.0,32,2,0,1,2.6331,11580.0
21,86901,585,15,575.0,52,2,0,1,1.27,5647.05
21,917,585,15,575.0,59,1,0,1,1.2795,2250.0
21,61370,585,15,575.0,15,2,0,1,0.9269,3890.0
21,9209,501,12,480.0,59,2,0,1,0.6762,3617.284
21,52835,501,12,480.0,59,2,0,1,0.74,3963.36
21,8986,501,12,480.0,59,2,0,1,0.3962,2131.024
21,15328,501,12,480.0,59,2,0,1,0.3999,2059.224
21,18408,501,12,480.0,59,2,0,1,0.502,2589.108
21,9613,299,12,445.0,55,2,0,1,2.36,15880.0
21,83328,299,12,445.0,17,1,0,1,0.5727,832.115
21,91179,299,12,445.0,9,2,0,0,2.1144,6041.022
21,91179,299,12,445.0,17,2,0,1,1.1188,7403.526
21,98646,299,12,445.0,9,2,0,0,3.4846,13890.0
21,59892,299,12,445.0,9,2,0,0,3.3955,9948.978
21,59892,299,12,445.0,17,2,0,1,7.6771,51451.56
21,19740,299,12,445.0,32,2,0,1,0.39,2430.0
21,19740,299,12,445.0,17,2,0,1,1.32,5310.0
21,59612,299,12,445.0,81,2,0,1,1.1326,4892.481
21,50386,299,12,445.0,40,2,0,1,0.4262,3792.57
21,69033,299,12,445.0,40,2,0,1,0.4186,3777.43
21,61845,299,12,445.0,59,1,0,1,0.48,1975.68
21,95959,299,12,445.0,17,1,0,1,0.5506,797.885
21,26954,299,12,445.0,59,1,0,1,1.56,5927.04
21,95661,299,12,445.0,59,1,0,1,0.61,2387.28
21,21798,134,12,460.0,59,1,0,1,2.0239,6403.977
21,67767,134,12,460.0,52,2,0,1,0.2785,1750.0
21,23942,134,12,460.0,81,2,0,1,0.5728,4530.0
21,27546,134,12,460.0,32,2,0,1,0.57,4700.0
21,3494,134,12,460.0,59,1,0,1,0.2232,706.023
21,27224,134,12,460.0,40,2,0,1,0.4102,3830.0
21,88841,134,12,460.0,52,1,0,1,0.8096,4580.0
21,99377,134,12,460.0,52,2,0,1,0.65,2460.0
21,13303,134,12,460.0,32,2,0,1,0.8186,5470.0
21,58685,134,12,460.0,52,2,0,1,0.265,1470.532
21,70172,134,12,460.0,40,2,0,1,1.88,12261.21
21,53135,134,12,460.0,40,2,0,1,0.28,848.406
21,50647,134,12,460.0,40,2,0,1,0.52,1826.591
21,98346,134,12,460.0,40,2,0,1,0.6531,4240.093
21,75379,134,12,460.0,40,2,0,1,0.43,193.7
21,32730,134,12,460.0,59,2,0,1,1.2399,10400.0
21,90968,134,12,460.0,59,1,0,1,0.4683,1380.0
21,88681,134,12,460.0,17,1,0,1,0.62,3323.575
21,52767,134,12,460.0,17,1,0,1,0.27,1426.425
21,9932,134,12,460.0,52,2,0,1,1.7096,3160.0
21,77527,134,12,460.0,52,2,0,1,1.12,7350.0
21,76361,134,12,460.0,59,2,0,1,0.4463,1499.172
21,57203,134,12,460.0,59,1,0,1,0.3092,721.248
21,28134,134,12,460.0,59,1,0,1,1.8871,4391.69
21,6732,134,12,460.0,59,1,0,1,0.1649,377.016
21,12592,134,12,460.0,59,1,0,1,0.0833,193.972
21,91435,134,12,460.0,59,1,0,1,0.0908,211.73
21,80461,134,12,460.0,59,1,0,1,0.4008,934.344
21,70604,134,12,460.0,81,2,0,1,1.2361,9330.0
21,13708,134,12,460.0,52,2,0,1,1.13,4798.125
21,21394,134,12,460.0,52,2,0,1,0.342,1451.875
21,48720,134,12,460.0,59,2,0,1,0.2209,699.722
21,5276,134,12,460.0,59,1,0,1,0.2343,1030.0
21,73540,134,12,460.0,59,2,0,1,0.3201,1008.662
21,29666,134,12,460.0,59,2,0,1,1.17,8310.0
21,5548,134,12,460.0,59,2,0,1,0.2908,919.774
21,26807,134,12,460.0,17,2,0,1,0.5169,2210.0
21,72387,134,12,460.0,59,2,0,1,0.3881,1292.67
21,69939,134,12,460.0,40,2,0,1,0.3211,2390.0
21,97945,441,12,462.5,59,1,0,1,0.406,2542.5
21,71520,441,12,462.5,9,2,0,0,0.2912,1364.0
21,79722,441,12,462.5,52,2,0,1,0.3581,1500.0
21,64919,441,12,462.5,59,2,0,1,1.4,10180.0
21,66010,441,12,462.5,59,2,0,1,0.7254,3160.0
21,89842,441,12,462.5,17,1,0,1,0.2143,1510.0
21,21481,441,12,462.5,52,2,0,1,0.2451,683.128
21,98871,441,12,462.5,52,2,0,1,0.2429,676.872
21,90537,441,12,462.5,59,2,0,1,0.469,2240.5812
21,17343,441,12,462.5,59,2,0,1,0.1866,1233.232
21,62440,441,12,462.5,15,2,0,1,0.2342,730.0
21,10117,441,12,462.5,59,2,0,1,0.406,2246.3012
21,86237,441,12,462.5,17,1,0,1,0.1655,380.955
21,1022,441,12,462.5,17,2,0,1,0.4694,2750.0
21,55644,441,12,462.5,52,2,0,1,0.9483,7280.0
21,63209,441,12,462.5,17,1,0,1,0.6366,530.0
21,63209,441,12,462.5,17,2,0,1,0.6366,3920.0
21,98571,441,12,462.5,17,1,0,1,0.2463,250.0
21,39939,441,12,462.5,87,2,0,0,0.6882,8390.0
21,42915,441,12,462.5,40,1,0,1,0.2732,530.0
21,11208,441,12,462.5,40,2,0,1,3.4767,19930.0
21,67974,441,12,462.5,40,2,0,1,1.64,11536.824
21,46130,441,12,462.5,59,2,0,1,0.1257,343.368
21,91517,441,12,462.5,59,2,0,1,0.1383,376.632
21,56834,441,12,462.5,32,2,0,1,2.1421,5790.0
21,11559,441,12,462.5,17,1,0,1,0.43,1406.358
21,6307,441,12,462.5,17,1,0,1,1.176,3643.875
21,96038,441,12,462.5,17,1,0,1,0.31,1000.377
21,26094,441,12,462.5,17,1,0,1,0.28,1059.39
21,91249,441,12,462.5,40,2,0,1,1.42,10003.176
21,32986,441,12,462.5,17,1,0,1,0.2093,36.743
21,74812,441,12,462.5,17,1,0,1,0.28704,88.914
21,96004,441,12,462.5,17,1,0,1,0.8502,164.343
21,53020,441,12,462.5,15,2,0,1,0.2942,1103.49
21,26539,441,12,462.5,15,2,0,1,2.38,8946.51
21,32660,441,12,462.5,17,1,0,1,1.1505,2020.0
21,30652,441,12,462.5,52,2,0,1,0.4784,2589.468
21,98265,441,12,462.5,32,2,0,1,1.41,940.0
21,36468,441,12,462.5,15,2,0,1,1.9141,17240.0
21,59124,441,12,462.5,15,2,0,1,0.2991,1331.0
21,91975,441,12,462.5,15,2,0,1,0.2627,1169.0
21,48615,441,12,462.5,15,2,0,1,2.0116,8940.0
21,48615,441,12,462.5,81,2,0,1,1.8099,8790.0
21,7104,441,12,462.5,9,2,0,0,0.5047,4290.0
21,24945,441,12,462.5,32,2,0,1,0.6863,3121.182
21,42483,441,12,462.5,32,2,0,1,0.2992,1694.048
21,57864,441,12,462.5,17,1,0,1,0.54,1510.0
21,35100,441,12,462.5,32,2,0,1,0.86,4040.0
21,79253,441,12,462.5,17,1,0,1,0.0282,66.49
21,85201,441,12,462.5,17,1,0,1,0.1584,356.975
21,84380,441,12,462.5,17,1,0,1,0.1183,285.58
